run_id,metric_scope,split,prediction_file,seed,closure,experiment_type,regime,fold,transfer_pair,n_targets,positive_fraction,auroc,auprc,accuracy,precision,recall,f1,brier,ece_10bin
run_0003,split,train_chr_val,/home/tuv43532/PangenomeFM/server_workspace/results/capacity_scaling_hprc_20260809/rotating_folds/hprc_r2_capacity_large_h192_l6/fold_b/seed_20260806/strict/run_001/strict_pooled_predictions__shared_dual_mscale3_orient_adpwk32a4_focal2.0_dedge0.1_maskedq_splitseed20260806_heldout_chr2_chr7_chr12_chr17_chr22_val_chr3_chr8_chr13_chr18_chrX_ep100_pat20.csv.gz,20260806,strict,rotating_folds,hprc_r2_capacity_large_h192_l6,fold_b,,16333,0.4955611339006918,0.9900563931517978,0.9875420341145312,0.9450192861078798,0.9673941283450248,0.920064245119842,0.9431357649442756,0.0677623683477231,0.1406234405550047
run_0003,split,val_chr_test,/home/tuv43532/PangenomeFM/server_workspace/results/capacity_scaling_hprc_20260809/rotating_folds/hprc_r2_capacity_large_h192_l6/fold_b/seed_20260806/strict/run_001/strict_pooled_predictions__shared_dual_mscale3_orient_adpwk32a4_focal2.0_dedge0.1_maskedq_splitseed20260806_heldout_chr2_chr7_chr12_chr17_chr22_val_chr3_chr8_chr13_chr18_chrX_ep100_pat20.csv.gz,20260806,strict,rotating_folds,hprc_r2_capacity_large_h192_l6,fold_b,,12059,0.5001243884235841,0.9882615720128596,0.9856180986832478,0.9369765320507504,0.9613162961666376,0.9106284198308738,0.9352861035422344,0.0698004411707709,0.1419004415207595
run_0003,split,val_chr_val,/home/tuv43532/PangenomeFM/server_workspace/results/capacity_scaling_hprc_20260809/rotating_folds/hprc_r2_capacity_large_h192_l6/fold_b/seed_20260806/strict/run_001/strict_pooled_predictions__shared_dual_mscale3_orient_adpwk32a4_focal2.0_dedge0.1_maskedq_splitseed20260806_heldout_chr2_chr7_chr12_chr17_chr22_val_chr3_chr8_chr13_chr18_chrX_ep100_pat20.csv.gz,20260806,strict,rotating_folds,hprc_r2_capacity_large_h192_l6,fold_b,,6000,0.4901666666666666,0.9904536410138188,0.9879897026668264,0.9433333333333334,0.9616613418530352,0.921115266916015,0.9409517193469956,0.0660496673964161,0.1384949884522599
run_0004,all_saved_splits,all_saved,/home/tuv43532/PangenomeFM/server_workspace/results/capacity_scaling_hprc_20260809/rotating_folds/hprc_r2_capacity_large_h192_l6/fold_b/seed_314159/strict/run_001/strict_pooled_predictions__shared_dual_mscale3_orient_adpwk32a4_focal2.0_dedge0.1_maskedq_splitseed20260806_heldout_chr2_chr7_chr12_chr17_chr22_val_chr3_chr8_chr13_chr18_chrX_ep100_pat20.csv.gz,314159,strict,rotating_folds,hprc_r2_capacity_large_h192_l6,fold_b,,140080,0.4985222729868646,0.977132582506094,0.9733882125695802,0.9052041690462592,0.9376702575532442,0.8675124940930505,0.9012280479913122,0.0882126315945389,0.138569286528665
run_0004,split,heldout_chr_test,/home/tuv43532/PangenomeFM/server_workspace/results/capacity_scaling_hprc_20260809/rotating_folds/hprc_r2_capacity_large_h192_l6/fold_b/seed_314159/strict/run_001/strict_pooled_predictions__shared_dual_mscale3_orient_adpwk32a4_focal2.0_dedge0.1_maskedq_splitseed20260806_heldout_chr2_chr7_chr12_chr17_chr22_val_chr3_chr8_chr13_chr18_chrX_ep100_pat20.csv.gz,314159,strict,rotating_folds,hprc_r2_capacity_large_h192_l6,fold_b,,14524,0.5013081795648582,0.9901750185920384,0.9879366725802436,0.9370696777747176,0.9701668881996752,0.9022112347205056,0.934955878166809,0.0683012816839414,0.1399703713107377
run_0004,split,heldout_chr_train,/home/tuv43532/PangenomeFM/server_workspace/results/capacity_scaling_hprc_20260809/rotating_folds/hprc_r2_capacity_large_h192_l6/fold_b/seed_314159/strict/run_001/strict_pooled_predictions__shared_dual_mscale3_orient_adpwk32a4_focal2.0_dedge0.1_maskedq_splitseed20260806_heldout_chr2_chr7_chr12_chr17_chr22_val_chr3_chr8_chr13_chr18_chrX_ep100_pat20.csv.gz,314159,strict,rotating_folds,hprc_r2_capacity_large_h192_l6,fold_b,,51135,0.50155470812555,0.9387545588530414,0.928022680933091,0.8451158697565269,0.8770899808551372,0.8038367060474909,0.8388671875,0.1250693215514947,0.1457945570537929
run_0004,split,heldout_chr_val,/home/tuv43532/PangenomeFM/server_workspace/results/capacity_scaling_hprc_20260809/rotating_folds/hprc_r2_capacity_large_h192_l6/fold_b/seed_314159/strict/run_001/strict_pooled_predictions__shared_dual_mscale3_orient_adpwk32a4_focal2.0_dedge0.1_maskedq_splitseed20260806_heldout_chr2_chr7_chr12_chr17_chr22_val_chr3_chr8_chr13_chr18_chrX_ep100_pat20.csv.gz,314159,strict,rotating_folds,hprc_r2_capacity_large_h192_l6,fold_b,,7235,0.4863856254319281,0.9916049304544206,0.9896996758291968,0.938078783690394,0.9743589743589745,0.8962773515203183,0.9336885731201896,0.0662490360373151,0.1351101691803161
run_0004,split,train_chr_test,/home/tuv43532/PangenomeFM/server_workspace/results/capacity_scaling_hprc_20260809/rotating_folds/hprc_r2_capacity_large_h192_l6/fold_b/seed_314159/strict/run_001/strict_pooled_predictions__shared_dual_mscale3_orient_adpwk32a4_focal2.0_dedge0.1_maskedq_splitseed20260806_heldout_chr2_chr7_chr12_chr17_chr22_val_chr3_chr8_chr13_chr18_chrX_ep100_pat20.csv.gz,314159,strict,rotating_folds,hprc_r2_capacity_large_h192_l6,fold_b,,32794,0.4976520095139354,0.991107900342667,0.9890892889964378,0.9405074098920534,0.9730690722328308,0.9055147058823528,0.938077252674009,0.0669892293984457,0.1385369350265863
run_0004,split,train_chr_val,/home/tuv43532/PangenomeFM/server_workspace/results/capacity_scaling_hprc_20260809/rotating_folds/hprc_r2_capacity_large_h192_l6/fold_b/seed_314159/strict/run_001/strict_pooled_predictions__shared_dual_mscale3_orient_adpwk32a4_focal2.0_dedge0.1_maskedq_splitseed20260806_heldout_chr2_chr7_chr12_chr17_chr22_val_chr3_chr8_chr13_chr18_chrX_ep100_pat20.csv.gz,314159,strict,rotating_folds,hprc_r2_capacity_large_h192_l6,fold_b,,16333,0.4955611339006918,0.9910403934135602,0.9891660490201388,0.939998775485214,0.9720010615711252,0.9049913516184828,0.9373000639795266,0.0668799078536998,0.1368567078617688
run_0004,split,val_chr_test,/home/tuv43532/PangenomeFM/server_workspace/results/capacity_scaling_hprc_20260809/rotating_folds/hprc_r2_capacity_large_h192_l6/fold_b/seed_314159/strict/run_001/strict_pooled_predictions__shared_dual_mscale3_orient_adpwk32a4_focal2.0_dedge0.1_maskedq_splitseed20260806_heldout_chr2_chr7_chr12_chr17_chr22_val_chr3_chr8_chr13_chr18_chrX_ep100_pat20.csv.gz,314159,strict,rotating_folds,hprc_r2_capacity_large_h192_l6,fold_b,,12059,0.5001243884235841,0.990639492900923,0.9887773324387044,0.9396301517538768,0.9705412599822538,0.906814790250373,0.9375964340819476,0.0675969394896988,0.1378580221366454
run_0004,split,val_chr_val,/home/tuv43532/PangenomeFM/server_workspace/results/capacity_scaling_hprc_20260809/rotating_folds/hprc_r2_capacity_large_h192_l6/fold_b/seed_314159/strict/run_001/strict_pooled_predictions__shared_dual_mscale3_orient_adpwk32a4_focal2.0_dedge0.1_maskedq_splitseed20260806_heldout_chr2_chr7_chr12_chr17_chr22_val_chr3_chr8_chr13_chr18_chrX_ep100_pat20.csv.gz,314159,strict,rotating_folds,hprc_r2_capacity_large_h192_l6,fold_b,,6000,0.4901666666666666,0.9918769693033496,0.9886631132859138,0.9436666666666668,0.9755206430398248,0.907854471268276,0.9404719971821064,0.0642900446910667,0.13864149114146
